id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author
1.49E+18,Thu Feb 03 18:25:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sch! junior, teman sepantaran, teman sekelas sender udah banyak yang positif tapi sekolah masih ptm 😎🤟",ptm materi gue kalau pjj suka ketiduran wkwk kalau ptm uang jajan,in,0,0,Njfrz1
1.49E+18,Thu Feb 03 18:22:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gapengen ptm gara gara takut ulangan, tapi kalo pjj gue kagak dpet duit.. kan lumayan sehari 20k 🫂🫂",kalau ptm kumpul dalem ruangan kak seperti sender i wan na alive,in,0,0,wong6hey
1.49E+18,Thu Feb 03 18:21:24 +0000 2022,"<a href=""http://disc.loc"" rel=""nofollow"">Up progress itu baik ✌️</a>","Saya suka ptm, asal gada mapel ekonomi",schapp aku ptm capekk banget pas sampai rumah emosian suka bentak beneran sengaja seperti keluar aja dari muluttt sulit ngontrolnyaa harus,in,1,0,schfess
1.49E+18,Thu Feb 03 18:19:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess PTM, materi lebih jelas, gw klo pjj suka ketiduran wkwk, trs kalo ptm dapet uang jajan ^^",sesuai dugaan gue sih mendingan gitu supaya aja ptm anak smk susah banyaka,in,0,2,ygcoklat
1.49E+18,Thu Feb 03 18:16:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jyszaa @schfess Kalo ptm kumpul dalem ruangan sama banyak orang kak. Seperti sender, i wanna still alive🥲🙏🏻",sejujurnya ptm mantap pjj but my brain belum t compare,in,0,0,jiequinox
1.49E+18,Thu Feb 03 18:14:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SchApp! aku tiap ptm rasanya capekk bgt, pas sampe rumah jadi emosian, suka bentak, itu beneran ga sengaja rasanya kek keluar begitu aja dari muluttt, sulit ngontrolnyaa, harus gimana:(",ptm pjj in smua si bukkk cpek nihhh msalahny absen gue eek mmf ibu nama harus depannya a,in,0,0,00Jiho0n
1.49E+18,Thu Feb 03 18:13:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aprlndh: @schfess sesuai dugaan gue, kenapa 100% sih, mendingan 25% gitu supaya dapet aja ptm, kita anak smk susah jadinya mana banyaka…",coba aja aku ptm aku rela begadang gini,in,0,0,asalangitbiru
1.49E+18,Thu Feb 03 18:13:49 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sejujurnya ptm lebih mantap, daripada pjj. but my brain can't compare.",iyaa kelas gue maennya wkwk sekalinya ada busett nyaman deh sekolah ptm wkwk,in,0,0,matchabee
1.49E+18,Thu Feb 03 18:13:27 +0000 2022,"<a href=""http://config-base.schfess.id"" rel=""nofollow"">Up progress itu baik 👌</a>",PTM 50% ? KENAPA GA DI PJJ IN SMUA SI BUKKK CPEK NIHHH MSALAHNY NO ABSEN GW 1-20 EEK MMF MAK NAMA KU KNP HARUS DEPANNYA A ?,sch ah asik besok ptm ketemu sayang sekolahku zoom meet lagi uang jajan hiksss,in,2,0,subschfess
1.49E+18,Thu Feb 03 18:09:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coba aja aku ga ptm, ga akan aku rela begadang gini 💔 https://t.co/jqWexw9nxE",mah kalau gada kasus meninggal yaa terobos aj sih ptm kalau pjj keluyuran main sin,in,0,16,kunianisa
1.49E+18,Thu Feb 03 18:05:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@synnn0o0 iyaa kelas gue maennya begitu wkwk.. sekalinya ada masalah sama mereka busett ga nyaman dah sekolah PTM wkwk,ptm full seperti seperti ptm yaallah saya ukom tidak ada uang bekel takut banget,in,0,0,teaquk
1.49E+18,Thu Feb 03 18:05:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sch! AH GA ASIK BESOK GA PTM, ga ketemu ayang😭😭😭 mana di sekolahku ga pernah zoom/g.meet lagi. ga dapet uang jajan juga hiksss",tolong pemerintah kalau msu stop ptm keluarkan edaran biarkan orang tua memilih boleh memilih pjj untuk anak biar tenang pa jangan dianggak reneh covid angka kematian belum nyawa berharga,in,0,0,duckyanna1
1.49E+18,Thu Feb 03 18:00:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HollandGurls: @schfess Sebenarnya mah klo gada kasus meninggal yaa terobos aj sih PTM, org klo di PJJ juga pada keluyuran main sana sin…",aku rencana kalau ptm aku pakai penilaian harian bahas review materi aja tanggal maret udah pts,in,1,0,hedgeyy96
1.49E+18,Thu Feb 03 17:54:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess ptm full kek 50% kek yg penting ptm pak yaAllah saya mau ukom gaada bekel apa apa, takut bgt",enaknya pjj gue maraton film doang sisanya flopped enaknya ptm gue duit sisanya flopped,in,0,0,oliveeeaa
1.49E+18,Thu Feb 03 17:54:04 +0000 2022,"<a href=""http://disc.loc"" rel=""nofollow"">Up progress itu baik ✌️</a>","Tolong pemerintah kalau ga msu stop PTM keluarkan edaran biarkan kami ortu memilih atau boleh memilih PJJ  untuk anak kami biar kami tenang pa. Jangan dianggak reneh covid ini krn angka kematian belum bnyk 1 nyawa berharga,",sch sedih banget besok sekolah sender ptm lagi kalau keadaannya kaya gini yaa lagi sedih banget jujur,in,0,0,schfess
1.49E+18,Thu Feb 03 17:52:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aku rencana kl ptm 50% mau aku pake penilaian harian sama bahas soal+review materi aja, tgl 7 maret udah pts 🙂",dilema sih anak anak vaksin lalu khawatirkan terjangkit virus ptm dikhawatirkan very nice masalahnya vaksin kalau anak anak harus dirumah individualis ansos sekolah bersosialisasi teman bnknya,in,0,0,Dagdigduq
1.49E+18,Thu Feb 03 17:50:54 +0000 2022,"<a href=""http://disc.loc"" rel=""nofollow"">Up progress itu baik ✌️</a>","Enaknya PJJ gue bisa maraton film doang, sisanya flopped. Enaknya PTM gue dapet duit, sisanya flopped.",sch ada sekolahnya ada positif ngotot ptm,in,0,0,schfess
1.49E+18,Thu Feb 03 17:48:33 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sch! sedih banget besok sekolah sender ptm nya 50% lagi 😭😭😭 tapi kalau keadaannya kaya gini juga yaa mau gimana lagi, tapi sedih banget jujur 😭",sedih banget si angkatan sekolah temen ptm kenal itupun cmn nyapa doank,in,0,0,sateIliteradio
1.49E+18,Thu Feb 03 17:48:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dilema sih ! 
Anak anak sudah di vaksin lalu di khawatirkan terjangkit virus ,sehingga PTM dikhawatirkan 🤗 very Nice 
Masalahnya buat apa Vaksin kalo anak anak tetep harus dirumah jadi individualis dan Ansos 🤔💭
Sekolah itu tempat bersosialisasi,mencari teman sebanyak bnknya 🤗 https://t.co/LHy2DHhJkx",wih perlu stop ptm,in,0,1,dabenone2
1.49E+18,Thu Feb 03 17:48:04 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sch! Ada ga yg sekolahnya ada yg positif tpi tetep ngotot ptm? https://t.co/l7KXE59Saj,ptm karna kalau pjj dikasi tugas jarang diterangin truss kalau uh gitu fair,in,0,0,eclipsestargs
1.49E+18,Thu Feb 03 17:48:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sedih bgt ga si jd angkatan 23 sekolah baru sma baru temen baru tp bru ptm tahun ini jd bru kenal mrk tahun ini itupun cmn sekedar nyapa doank,dari tau pemerintah mencegah penyebaran covid ptm koordinator ppkm jawa b,in,0,1,dabenone2
1.49E+18,Thu Feb 03 17:47:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pinterpolitik: Wih, jadi perlu stop PTM atau nggak nih dengan kondisi saat ini? #politik #pinterpolitik #infografis 
https://t.co/IK9VS…",gue netral aja deh pjj ptm issokeh kalau level exhausting produktivitas si ptm kalau pjj ada capek produktivitas menurun banget,in,0,0,isuwooi
1.49E+18,Thu Feb 03 17:46:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess Ptm, karna kalo pjj cuma dikasi tugas tapi jarang diterangin, truss kalo uh gitu ga fair",si nge mute mf or twt mengandung covid gini ptm pjj gini gue bosen asu,in,0,2,Sas_Frio
1.49E+18,Thu Feb 03 17:43:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @firman__nurhuda: Dari sini kita tau , bahwa Pemerintah mana yang ingin mencegah Penyebaran Covid-19 Lewat PTM.

Koordinator PPKM Jawa-B…",pjj kalau keluyuran aja anjing bilang bedanya ptm bilang aja kalau b,in,0,2,Sas_Frio
1.49E+18,Thu Feb 03 17:41:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gue netral aja dah, pjj atau ptm issokeh. kalo level exhausting sama produktivitas nya si ptm, kalo pjj gk ada capek tapi produktivitas menurun banget",setuju jujur gue ptm ketar ketir sendiri kalau kondisinya bgini,in,0,0,carweennn
1.49E+18,Thu Feb 03 17:41:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @l0eydust: bisa ga si nge mute mf or twt yg mengandung covid gini sama ptm pjj gini, gue bosen asu",kalau ptm harus coba cek kantor cek sekolah anak kalau jangan maksa memangnya sakit biaya ditanggung disuruh isoman nafkah sakit ditanggung,in,0,0,Svanista
1.49E+18,Thu Feb 03 17:41:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @casualwons: pjj kalau lu pada masih keluyuran gak jelas sama aja anjing bilang apa bedanya sama ptm? bilang aja kalau lu pada gak mau b…,kirain masi ptm huhuu,in,0,0,hyunjiniezation
1.49E+18,Thu Feb 03 17:40:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess setuju. jujur gue ptm ketar ketir sendiri kalo kondisinya bgini 🙏🏻,aaa pengen nangid kalau inget pas ptm kemarin sii kangen temen,in,0,0,mathmallow
1.49E+18,Thu Feb 03 17:39:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CNNIndonesia Kalau PTM harus 100% coba cek kantor dia 100% gak? Cek sekolah punya anaknya 100% gak? Kalau gak jangan maksa... emangnya waktu sakit semua biaya ditanggung? Orang disuruh isoman, nafkah selama sakit gak ditanggung",boleh pjj sekolah anak saya jakarta harus ptm bukan levelnya penyebarannya jakarta lagi tinggi aka ttap memaksa masuk,in,0,0,rheva_bem
1.49E+18,Thu Feb 03 17:36:30 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@inojein kirain masi ptm huhuu,ada sekolah bergejala ditest tracing pas diintervensi terbukti ada,in,0,1,sylvkartika
1.49E+18,Thu Feb 03 17:34:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aaa pgn nangid kalo inget pas ptm kemaren:( mereka yg terlalu baik apa gmn sii kangen temen2😭😭,memanfaatkan ptm baiknya skarang balek lagi,in,0,0,roucvre
1.49E+18,Thu Feb 03 17:32:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@yuwantino12 @CNNIndonesia Ga boleh minta PJJ di sekolah anak saya, di jakarta itu hrs PTM 100%...bukan masalah levelnya,tapi masalah penyebarannya itu, jakarta lagi tinggi aka,ttp maksain masuk 100%",gue capek banget kalau ptm memang gatakut kena covid kalau ptm lalu bicara ngemall amp jalan melulu,in,0,0,pwettydrii
1.49E+18,Thu Feb 03 17:31:35 +0000 2022,"<a href=""https://twitter.com/munconvo"" rel=""nofollow"">Hey, ayo minum air putih dulu😤</a>","RT @nasipakde: @taktekbum ada sebuah sekolah, banyak yg bergejala tp gak mau ditest dan tracing. pas diintervensi orang luar, terbukti ada…",mohon pencerahannya karna aku udah cape banget sebenernya kaya gini oiya udah ngerasa move on eh pas ptm gamon lagi,in,2,0,convomf
1.49E+18,Thu Feb 03 17:30:12 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tidak memanfaatkan ptm 100% dgn sebaik baiknya dan akhirnya skrg balek ke 50% lg:) 💔,kalau ada ptm pas puasa lebaran kasus covidnya turun larang umat muslim ibadah jamaah deh,in,0,0,about_ftp
1.49E+18,Thu Feb 03 17:30:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""gue capek bgt klo ptm"" ""lo emg gatakut kena covid apa kl ptm trus?"" pdhl yg ngomong ngemall &amp; jalan2 mulu",sepemikiran ptm aja kalau deh kena tuh ppkm maret april mei lahh poko puasa lebaran gitu hadeehh,in,5,0,ErikSutantyo
1.49E+18,Thu Feb 03 17:26:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","💙 mohon pencerahannya karna aku udah cape banget sebenernya kaya gini terus. oiya, dulu sempet udah ngerasa move on eh pas ptm jadi gamon lagi sekarang https://t.co/iES1olUS1T",salah satu alasan ptm agar anak kalau tertular bawa virus rumah lha tuanya vaksin lagipula lihatlah mall town square resto kafe ibu muda kumpul bareng teman-teman hahahihi ngemilironi pahit,in,0,0,dimas_skeptis
1.49E+18,Thu Feb 03 17:26:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waduh, klo gk ada PTM, nanti pas puasa dan lebaran, kasus covidnya turun, gk bisa larang umat muslim ibadah jamaah deh 😢🤭 https://t.co/FQ6yeQEiQo",yaallah ptmt gausah ptm,in,0,259,jeejeq
1.49E+18,Thu Feb 03 17:26:23 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@somay52 @Mdy_Asmara1701 sepemikiran kita.., PTM aja dulu ntar klo dah banyak yg kena..bru tuh PPKM, ya sekitar bulan Maret April Mei lahh, poko nya bulan Puasa sama Lebaran gitu..hadeehh",realitas kasus kematian covid meningkat dalam sepekan bahkan ada kematian,in,0,1196,Queenslifee
1.49E+18,Thu Feb 03 17:25:54 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Rega84409356 @fadlizon Salah satu alasan tidak PTM adalah agar anak kalau tertular tidak bawa virus ke rumah.
Lha, kan orang tuanya sudah vaksin 

Lagipula sesekali lihatlah di mall dan town square.
Di resto dan kafe banyak bapak² dan ibu² muda kongkow hahahihi sambil ngemil

Ironi yg pahit sekali",dpr saja melakukan pembatasan aktivitas kebijakan sekolah wajib ptm belum dicabut,in,0,51,diditdipta
1.49E+18,Thu Feb 03 17:24:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YaAllah ptmt ke gausah ptm 100 persen,ptm materinya masuk kalau ada bertanya lngsung temen perlu nunggu balas chat fokus gerak seharian laptop seru main temen temen,in,0,0,mathmallow
1.49E+18,Thu Feb 03 17:24:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ProfesorZubairi: Realitas: kasus kematian Covid-19 meningkat 58% dalam sepekan. Per hari ini bahkan ada 38 kematian. Terlalu dini bagi…,jngn sampai sekolah gue pjj lagi gue uda nyaman ptm anjirrrr kalau sekolah aku ktwa ktwi bebas,in,0,0,fseblak
1.49E+18,Thu Feb 03 17:24:16 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PartaiSocmed: Pak @jokowi, DPR saja sudah melakukan pembatasan aktivitas mengapa kebijakan sekolah wajib PTM 100% belum dicabut? Apa ha…",mas kalau memang ptm dihentikan sementara ambil tanggung jawab saja hentikan sementara ptm anak anak terlindungi,in,0,0,ponangpr
1.49E+18,Thu Feb 03 17:23:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess ptm. materinya lebih masuk, kalo ada apa apa bisa nanya lngsung ke temen ga perlu lama nunggu bales chat, lebih fokus, gerak seharian ga di depan laptop trs, seru bisa main sama temen temen.",aku ptm sih tau simpang siur,in,0,0,Astennuart
1.49E+18,Thu Feb 03 17:23:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jgn sampe sekolah gue balik pjj lagi, gue uda nyaman ptm anjirrrr. soalnya klo di sekolah ak bs ktwa ktwi dgn bebas",jangan kelamaan mending suruh sekolah ptm persesi,in,0,0,jeejeq
1.49E+18,Thu Feb 03 17:22:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," @aik_arif Mas @aniesbaswedan kalau memang sangat diperlukan PTM dihentikan sementara, ya ambil tanggung jawab saja hentikan sementara PTM, yg penting anak-anak terlindungi. https://t.co/M9QSe6HQ44",ptm distop berisik protesptm dilanjut berisik protesoh ada idn,in,1,0,J1111111N
1.49E+18,Thu Feb 03 17:22:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@tercaur wah aku masih ptm sih gak tau nih gimana masih simpang siur,kalau ptm hentikan smpe ulangan kenaikan kelulusan plzz,in,0,0,jisungstroids
1.49E+18,Thu Feb 03 17:22:45 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@jisungstroids jangan, kelamaan mending suruh sekolah ptm persesi😗🤌🏻",pengen ptm allah biar nabungnya lancar,in,0,0,heyooshei
1.49E+18,Thu Feb 03 17:18:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fadlizon PTM distop bnyk yg berisik protes
PTM dilanjut bnyk yg berisik protes
oh, ada apa dengan idn ku?",dewasa aj sudh lbih pham logikanya jaln ambil kputusan bahkan anak sekolah ptm demi tau sih mngkin trkait type imunitas bilang,in,2,0,Rega84409356
1.49E+18,Thu Feb 03 17:17:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",klo bisa ptm nya di hentikan smpe ulangan kenaikan/kelulusan ya plzz 🙏🏽,giliran pjj mintanya ptm giliran udah kasih ptm bahkan pjj dahla ngerti lagi,in,0,0,jisungstroids
1.49E+18,Thu Feb 03 17:16:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PENGEN PTM YA ALLAH BIAR NABUNGNYA LANCAR😭😭,ahahha inget nulis notes karna awal ptm belum ada temen deket nervous bgtt disuruh perkenalan ulang ily,in,0,0,jaeyunrx
1.49E+18,Thu Feb 03 17:16:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dimas_skeptis @fadlizon Ketika org dewasa aj yg sudh lbih pham dan logikanya lebih jaln ambil kputusan ini, knp malah anak2 sekolah diminta tetap PTM? Demi apa? gk tau juga sih..mngkin trkait dgn type imunitas yg loe bilang.. https://t.co/k8Vjd1vRZx",ptm yok mangats yok,in,0,0,xoleero
1.49E+18,Thu Feb 03 17:11:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",giliran pjj mintanya ptm..giliran udah di kasih ptm 100% malah minta pjj..dahla ga ngerti lagi,mungkin sengaja dipaksakan ptm agar tercapai angka sebaran covid ditargetkan cukup alasan untuk menutup membatasi aktivitas ramadhan idul fitri,in,0,0,IwidSoeryo
1.49E+18,Thu Feb 03 17:10:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahahha inget pernah nulis ini di notes! karna awal ptm blm ada temen deket jadi nervous bgtt disuruh perkenalan ulang😢 @dipadipret ily!💝 https://t.co/gFTSt40Lmf,ptm syukur walau udah dibagi emot sedih,in,0,0,jaepxyy
1.49E+18,Thu Feb 03 17:08:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf ptm 50%, yok mangats yok",kasian adek gua besok ptm full eh bahkan daring lagi alhamdulillah spp potongan lagi tertawa ibu w cakap tuu,in,0,0,caramelbobaa
1.49E+18,Thu Feb 03 17:08:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fadlizon Mungkin kah sengaja dipaksakan PTM agar tercapai angka sebaran covid yg ditargetkan sehingga cukup alasan utk menutup dan membatasi semua aktivitas saat Ramadhan dan Idul Fitri ?
#SekedarTanya",gue pengen ptm lulus,in,0,0,wuyokyu
1.49E+18,Thu Feb 03 17:08:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",masih ptm syukur walau udah mulai dibagi *emot sedih* https://t.co/3j9Z3TGbap,tergantung situasi kalau ptm deh,in,0,0,peremzpuan
1.49E+18,Thu Feb 03 17:07:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kasian 2 Adek gua. Yg tadi nya Senin besok PTM full, eh malah daring lagi..
Alhamdulillah SPP dapet potongan lagi 10% xixixi [Mak w cakap macam tuu]",kalau ptm gini mah nay deh nder males seperti gue wkwk,in,0,0,cattrunus
1.49E+18,Thu Feb 03 17:07:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Padahal gue pengen ptm 100% sebelum lulus:(,salaman ptm prik corona prik omicron prik smuanya prik yaallah selesainya kalau bgini,in,1,0,godscreet
1.49E+18,Thu Feb 03 17:06:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomfs tergantung situasi. klo ptm n dulu deh,sumpa udah seperti giniii masi ptm anjritlahhh,in,0,0,igotnewwrules
1.49E+18,Thu Feb 03 17:04:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomfs kalo ptm gini mah nay dah nder ntar jd males kek gue wkwk,ptm dibiarkan jalan entar shalat ied ditiadakan,in,0,0,BoimAdji
1.49E+18,Thu Feb 03 17:01:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sebulan ga salaman, ptm prik, corona prik, omicron prik, smuanya pun prik, yaAllah kapan selesainya kalo bgini terus",to be honest seneng sih pjj lagi kalau ptm langganan uks,in,0,0,husniimd
1.49E+18,Thu Feb 03 16:59:57 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@schfess sumpa udh kek giniii pada masi banyak yg ptm? anjritlahhh,kampung mending ptm sumpah pjj ptm gada bedanya kalau pas sekolah anak anak main barengpjj bikin anak bodoh hadehhh,in,0,0,CeeUNah
1.49E+18,Thu Feb 03 16:58:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@hnurwahid PTM dibiarkan jalan, tp entar shalat ied ditiadakan",khabarnya lonjakan kasus terkena corona pengajuan setop ptm dki ditolak murid pelajar terkenal covid bertanggungjawab,in,0,0,Mahesa_Murti
1.49E+18,Thu Feb 03 16:58:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","to be honest seneng sih pjj lagi, soalnya kalo ptm bakal jadi langganan ke uks 👍",pas udah ptm tidak ada uang tugas dicontek gabung beuuhhh,in,0,0,LVikkt
1.49E+18,Thu Feb 03 16:56:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yg di kampung mending ptm sumpah. pjj sm ptm juga gada bedanya, orang kalo pas ga sekolah juga anak anak pada main bareng

pjj bikin anak goblok hadehhh https://t.co/ofJi70Iwkg",tarik rem ppkm diberlakukan sesuai keadaan kalau bor menembus diatas angka kematian tinggi ppkm level ptm kapasitas wfh tdigencarkan pembatasan kapasitas umum paling tinggi ppkm level agar ekonomi terganggu,in,2,1,margo_siswadi
1.49E+18,Thu Feb 03 16:56:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khabarnya telah terjadi lonjakan kasus yg terkena corona, kenapa pengajuan setop PTM DKI ditolak...??? Jika para murid / pelajar banyak yg terkenal covid siapakah yg akan bertanggungjawab...?? https://t.co/Xztxdkdo7S",suara hati anak skolah tlng pemerintah mikir dikit anak skolah cape tau kalau pjj kalau ptm gua bagus si disklh materi masuk keotak disklh diajarin kedisiplinan attitude dan lain-lain tolong banget biarin skolah seperti dimall noh suru tutup,in,3,1,boommmmmbayyy
1.49E+18,Thu Feb 03 16:56:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pas udah ptm dan gaada tugas buat dicontek gabung dia sama yang lain, beuuhhh",imo mending ptm lagi pkl kalau pklnya pjj ribet bingung sii,in,0,0,inijaden
1.49E+18,Thu Feb 03 16:53:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RadioElshinta Tarik rem PPKM diberlakukan sesuai keadaan kalau BOR sudah menembus diatas 50% angka kematian tinggi sekarang tetap PPKM level 2 PTM tetap kapasitas 50% WFH 3Tdigencarkan atau pembatasan kapasitas tempat umum 50%juga dan paling tinggi PPKM level 3 agar ekonomi TDK terganggu,kalau keluarin surat keputusan pjj lagi ditempeleng mahasiswa udah kesana ptm alias jaga citra,in,0,0,oceisntok
1.49E+18,Thu Feb 03 16:52:42 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ProfesorZubairi Suara hati anak sklh : tlng kali ini pemerintah mikir dikit buat anak² sklh. CAPE TAU KALO PJJ. Kalo kita PTM 100% menurut gua itu bagus si. Disklh selain materi masuk keotak, disklh diajarin jg kedisiplinan, attitude dll. Tolong bgt biarin sklh, yg ky dimall noh bru suru tutup",hiks deh kalau lagi pjj gini kayaknya kalau ptm gue udah gas beli sih,in,0,0,kitteneby
1.49E+18,Thu Feb 03 16:52:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imo mending PTM 100% buat yg lagi PKL, kalo PKLnya PJJ jadi ribet bingung jg ga sii https://t.co/lIqkhvA784",ih anjing gue ptm gue gamau pjj,in,0,0,koppyku
1.49E+18,Thu Feb 03 16:52:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@widd_yaa Iya soalnya kalo keluarin surat keputusan PJJ lagi bisa ditempeleng mahasiswa yang udah balik kesana buat PTM :)

Alias jaga citra dulu🤧",aku introvert duduk berjauhan nyaman banget ptm belajar gangguan kya rumah mn otak bercabang urusan sekolah rumah,in,0,0,gyugurlf
1.49E+18,Thu Feb 03 16:51:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@THETOJIEST hiks gk dlu dah kalo lg pjj gini, keknya klo ptm gue udh gas beli sih 😭",unpopular opinion menyinggung dari longgarkan ptm dihighlight ptm faktor terbesar penyebaran covid mall club event konser jalan jalan,in,1,0,Khaidarmz
